GS689_rep1	GS689_rep2	GS689_rep3	PC3E_rep1	PC3E_rep2	PC3E_rep3	gene_name
ENSG00000003056.3	74.5994841667514	70.0976424048685	70.1986156728667	74.1767362235759	57.7091797874409	68.7250824970111	M6PR
ENSG00000003096.14_4	5.79478733155722	8.77157311951419	4.80139180237651	3.69556949569668	2.98052153022993	3.37235229128174	KLHL13
ENSG00000003137.8_5	5.63298199439981	3.07153892714808	5.33116801298611	7.51690741583049	2.89776820959231	6.15067915312982	CYP26B1
ENSG00000003147.19_5	0.725944758890878	1.37297212313805	1.57056440296216	6.87751743202237	13.4319697972301	7.56235221734128	ICA1
ENSG00000003249.13_2	0.01513950225321	0.122183173245036	0.275448256142972	25.0677193396871	32.5938043745735	30.3593770243463	DBNDD1
ENSG00000003393.15_5	19.2680635608747	15.8878127557265	11.7038524725964	17.7808249484571	11.7451373426287	16.8576801507343	ALS2
ENSG00000003400.14_4	1.94693011379574	1.97508921222696	1.14545931234757	1.59874435035082	2.23525154495032	1.68271618409388	CASP10
ENSG00000003402.20_4	33.5645789678277	29.8195507208107	28.9088133770376	31.2075292624236	32.2072531287832	27.3523429593226	CFLAR
ENSG00000003436.16_5	23.991932251365	56.6350861665037	24.531586694712	3.23378043330148	15.2181438465774	5.26596936155308	TFPI
ENSG00000003509.16_4	15.4943216086012	15.157783325353	13.6696511242827	21.0491132318942	19.4494157385474	20.3511702248281	NDUFAF7
ENSG00000003756.16_6	138.528759185201	143.71894149302	106.387028088819	83.895740734368	68.6271836369885	92.9796811627477	RBM5
ENSG00000003987.14_3	0.518408437957405	0.623074502337444	0.686937132971031	1.89128103417941	1.20940641008376	1.97199136875951	MTMR7
ENSG00000003989.17_6	3.05828764950874	3.39554144924399	1.66202340351409	5.70284568495066	1.70669214081763	4.24700476782938	SLC7A2
ENSG00000004059.11_5	127.981450581635	142.215148086497	155.571519757722	134.113100870376	165.686550247219	172.956120280618	ARF5
ENSG00000004139.14_4	4.05378649340197	5.66299102609991	3.20309155391681	8.14096552202676	8.87117457762577	8.79584729929281	SARM1
ENSG00000004142.12_3	82.4955182869803	76.0134020878268	83.406915038289	75.5004498107341	71.5117690068697	72.4061731059112	POLDIP2
ENSG00000004399.12_5	11.4411332493554	7.16434146271262	9.10401020463878	15.5538730981135	13.462409945804	12.2094831269858	PLXND1
ENSG00000004455.16_2	204.835767222343	201.67239821907	198.118294051209	242.006682932992	234.575007889905	242.382231188926	AK2
ENSG00000004478.8_3	82.9434130289603	62.1845741583045	83.0122924559201	208.694132952547	146.3095496829	196.270348510127	FKBP4
ENSG00000004487.16_5	76.979898478546	77.995153988018	77.8669441995643	70.8804888274933	80.115964310226	95.2004638614192	KDM1A
ENSG00000004534.15_4	95.5324110696321	85.9751692729484	79.1719085080278	58.881750121699	64.4461947166859	55.6790734665992	RBM6
ENSG00000004660.14_3	4.37774348397596	4.03401673436059	4.72510603123069	5.08883357116749	4.76339845172067	6.68277316794769	CAMKK1
ENSG00000004700.16_5	48.7922016834367	40.1861159397613	37.4145926716041	27.3515926794901	16.1250412954425	23.7348934843943	RECQL
ENSG00000004766.17_4	23.6400526622453	20.6941744811596	16.0999558788841	16.0678402899763	12.2523975339256	15.5799285636996	VPS50
ENSG00000004777.18_3	11.9731485911191	8.07506105760296	8.52687492234894	6.45035231309671	5.27678331719399	6.63635361431805	ARHGAP33
ENSG00000004779.10_3	127.069358297295	134.630903125459	165.956865323439	188.057304169665	179.346792540192	168.809857017889	NDUFAB1
ENSG00000004799.8_3	2.00574045772438	1.93888194842299	1.67524404564784	0.705054912347492	1.32726819536292	0.719441248484065	PDK4
ENSG00000004809.14_5	0.463745840607068	0.346291375325968	0.597476576373014	0.583285472557721	0.787115097926232	0.38853704002695	SLC22A16
ENSG00000004838.14_4	2.27657712978902	2.27295584862844	2.19254745458841	1.65932159616781	1.79473271949346	1.43419772019029	ZMYND10
ENSG00000004864.13_2	18.1838052898387	14.9549256875558	14.5280048653288	19.1991951077101	12.5634812803727	19.1454311654225	SLC25A13
ENSG00000004866.20_6	22.4352991881609	25.8733313466238	22.8678601000805	16.8709468028793	13.9040727123552	17.4838275509039	ST7
ENSG00000004897.12_5	123.260697842171	113.624148346625	95.2609365381963	95.2063220459812	77.2014079812313	94.5041747382829	CDC27
ENSG00000004961.15_3	55.1500997171145	53.2254027674164	54.4222240058226	63.2124578275416	61.0828187617288	59.8641141585502	HCCS
ENSG00000004975.12_3	30.0851493758981	32.7612290922286	26.3953374475813	17.7776277573798	26.2215104632506	21.7885316958582	DVL2
ENSG00000005001.10_3	0.0166078336149486	0.168732348143956	0.0668907057136373	15.2333935289399	38.9090334698701	17.6961789477764	PRSS22
ENSG00000005007.12_3	52.3443224733836	46.5342279352701	41.8695633669542	70.070474849343	55.1489695058241	71.1580007375054	UPF1
ENSG00000005020.13_4	41.390361469849	35.2819327316117	26.6026342251251	24.5275542259704	15.6093794506075	25.9104042726874	SKAP2
ENSG00000005022.6_3	451.956787495701	358.676484599662	472.2990317005	811.162033494506	729.009050317978	848.909155609352	SLC25A5
ENSG00000005059.16_6	12.4234886979105	13.4625984302327	14.4440474524877	17.7659317531932	15.6045582186715	19.1896732649446	MCUB
ENSG00000005073.5_2	11.3146124163199	7.0079259748778	11.7488500232261	17.1782923839863	20.6357813566846	21.096918845883	HOXA11
ENSG00000005075.15_2	127.541486717933	136.294244632705	160.562819914138	126.054631575641	127.57514003578	123.952123060423	POLR2J
ENSG00000005100.13_6	18.6848925000245	14.4028062643072	12.0685831644852	17.8131435536628	9.8054927827316	16.8200485061995	DHX33
ENSG00000005108.16_5	0.201182878244571	0.701667162028847	0.371515309271421	0.0427183976338123	0.0774083325771981	0.0642151506146983	THSD7A
ENSG00000005156.11_7	20.3935313238649	19.2946411052145	15.3577481445222	24.8419521091488	16.1824961187511	19.4493632844349	LIG3
ENSG00000005175.10_4	44.4767059223913	36.701636385462	36.051217319234	43.3832751919669	31.7776144476682	35.6754517217251	RPAP3
ENSG00000005187.12_4	2.90791545467079	2.39043928508229	2.51069887379685	3.93757772390904	14.744935333884	5.27744172356679	ACSM3
ENSG00000005189.19_5	4.53096021449509	3.37624204826025	3.53742812925169	4.71606292396112	4.46627731098688	4.95774618252628	REXO5
ENSG00000005194.15_4	41.7045620565912	41.9976487376293	41.3421570040845	38.254856414741	36.0454715886479	40.6047775966306	CIAPIN1
ENSG00000005206.17_3	36.314243821763	31.4593495818728	30.1424390560001	36.8684185163981	27.8495624428866	33.2455781708908	SPPL2B
ENSG00000005238.19_2	11.2344523589822	15.8676718691459	11.158359397745	9.67235372476054	11.0083538273374	9.41234124972357	FAM214B
ENSG00000005243.10_4	2.31249668782185	1.7239372033075	3.07306129548299	1.68095937237695	1.5946111921678	1.59642188928415	COPZ2
ENSG00000005249.13_3	1.30000397276936	0.879044684013063	0.796244850432792	0.326184215447821	0.361360233689077	0.229434991115568	PRKAR2B
ENSG00000005302.18_5	28.2255067778894	21.7373216698844	21.841650044469	19.5968419171418	16.6728078055264	21.3741293211925	MSL3
ENSG00000005339.14_6	31.6083543567777	30.7499551665656	19.6958364033592	18.2275986311831	10.779421182368	19.6854424889304	CREBBP
ENSG00000005379.17_6	0.147414644137847	0.38815059626749	1.45949203879477	2.04355972406822	3.04277323121489	2.7664206658394	TSPOAP1
ENSG00000005436.13_5	14.4208818937703	11.8439807755736	15.4468731450621	19.013765819323	14.1345609113742	19.085864316242	GCFC2
ENSG00000005448.16_4	19.2055209781175	28.5686428173951	26.1974907918514	13.2188760574497	23.7565298252236	24.1224383786523	WDR54
ENSG00000005469.11_2	14.4316938140756	13.668427749541	10.1883237038027	7.58425789474785	4.10548236006703	7.35916837718806	CROT
ENSG00000005471.17_7	0.0500691265673259	0.0987860544123017	0.0861647631206434	0.0133745104933604	0.934010762635842	0.174796301495684	ABCB4
ENSG00000005483.21_6	24.022367915643	27.3818022010556	14.8079948812253	13.3848156544474	14.0376811834106	16.7889445041738	KMT2E
ENSG00000005486.17_3	49.1068663806787	52.5565333115175	54.009638307937	35.3136224565458	34.5063074281405	36.0382113499508	RHBDD2
ENSG00000005513.10_3	0.280758952848996	0.304920894911895	0.575776727859032	0.897371391431421	0.587898182510865	0.718319921976044	SOX8
ENSG00000005700.15_5	22.0008300570969	22.0352144149214	16.6370617934168	17.0615337650444	16.7310165677545	18.2364483562074	IBTK
ENSG00000005801.18_6	25.7589353605215	24.4635473738062	22.5273769779025	24.4187948077511	19.7847085673289	25.0686048569948	ZNF195
ENSG00000005810.18_2	38.0370744771694	38.1930524330541	28.4669128738164	23.8230782132167	20.310059489828	24.4086198945252	MYCBP2
ENSG00000005812.11_6	17.3926785682357	17.4902374748996	13.2618648573929	13.9675467260807	10.70868008551	15.9418186924815	FBXL3
ENSG00000005882.11_4	41.2292621518044	48.0540294617945	52.7390082561131	33.3493813353023	34.7906869708544	40.7190983803145	PDK2
ENSG00000005884.18_3	518.646965030922	564.580451413389	479.601315861346	348.820245114227	314.689720036022	331.443977674751	ITGA3
ENSG00000005889.15_3	18.0645031727869	16.7828985963942	11.0464789848884	15.7122853381266	9.98056663865164	16.6443511255788	ZFX
ENSG00000005893.15_3	113.044800510932	116.802900318661	103.54713616722	91.4823017548576	65.9965344063182	104.13243317526	LAMP2
ENSG00000005961.18_4	4.44917938991557	2.90033607203079	3.24023023366955	2.51381072171612	4.05541219318983	2.62517743177971	ITGA2B
ENSG00000006007.12_3	45.355707205359	39.3298732152044	40.8195841333846	52.6140516243751	60.5546081881657	61.0969531355959	GDE1
ENSG00000006015.17_5	31.2211901759725	38.0727618397733	48.3246318734057	49.3859419283563	58.3928345112279	60.5522269757622	REX1BD
ENSG00000006016.11_3	6.73562080471366	4.63490840866218	5.45011721499537	10.3633951200927	6.15026850420271	8.96602478283292	CRLF1
ENSG00000006025.12_4	26.4997708061137	24.0447172822411	19.1040941938445	15.7843321766858	17.8065818775428	17.5050409251583	AC003665.1
ENSG00000006042.12_5	63.5093088561617	66.9441718382266	66.8803346272132	42.0453343574264	27.280549896464	42.9131388190746	TMEM98
ENSG00000006062.17_5	14.7274791108549	8.83820469342942	12.7627820337679	22.5024604510551	10.4878761087973	20.6546846630005	MAP3K14
ENSG00000006071.14_6	0.0816180988918049	0.329417241927195	2.06829296061268	0.0645734472210381	0.14219569697962	0.344967350332293	ABCC8
ENSG00000006118.14_6	57.2990836654971	46.371917709341	52.4896922187387	49.3034053323082	40.629714553553	43.7051730237909	TMEM132A
ENSG00000006125.18_7	143.148566850375	155.16998751266	112.325063478565	82.9426559787905	68.0541076345582	81.355995338036	AP2B1
ENSG00000006194.10_4	22.9921778761096	24.9020794135167	22.573020007655	21.4117892617233	23.2560794503186	25.7165424768591	ZNF263
ENSG00000006282.21_5	70.150211837266	84.2590349187972	67.5437334433029	65.0835805681619	59.671664052762	61.9627603535704	SPATA20
ENSG00000006283.18_5	0.360017868755468	0.56678755907173	0.557535330847313	0.13174909204189	0.0814215653800858	0.202099861982236	CACNA1G
ENSG00000006327.13_2	318.142598818285	239.364449428695	348.503941049766	374.641781177251	258.832621496197	316.30359574793	TNFRSF12A
ENSG00000006432.15_3	8.24331795788621	7.58073562960451	5.32846993388502	5.71438256837676	4.22137051598857	6.64590616203514	MAP3K9
ENSG00000006451.8_4	63.5758070718519	57.1467336692347	66.2280637261904	67.7990993916706	55.4935125834842	58.5465873519071	RALA
ENSG00000006453.14_4	16.4291482157996	16.5673234393384	15.8021434634788	30.3158263419742	30.9611526819692	29.8839587570837	BAIAP2L1
ENSG00000006459.11_3	1.69448377441515	2.30699700403924	1.452320321229	1.95416387551193	2.32466304738093	1.19590691381568	KDM7A
ENSG00000006468.14_5	36.3642393964638	45.8266525013589	21.927609933223	13.2577670636151	18.6356636363734	23.0708945452091	ETV1
ENSG00000006530.18_5	37.817117066195	31.0793913401613	30.1252689993298	37.3188875010856	32.0252691649584	35.9286266160559	AGK
ENSG00000006534.16_4	7.98673550779696	6.86597017555563	7.0240975730853	15.8530727899598	21.1561321394115	18.8949493741506	ALDH3B1
ENSG00000006555.11_6	1.99144690400496	1.79728474715155	1.56327452437243	17.1877497512099	11.7840275679473	14.3015511232378	TTC22
ENSG00000006576.16_2	25.7768707069113	19.8649906672751	16.031683925676	12.1023731497035	9.34853529039151	12.3423998996583	PHTF2
ENSG00000006606.8_2	7.18226936776927	11.5875019116612	12.1948594358329	4.39956914440518	6.9361418568694	4.53236954128146	CCL26
ENSG00000006607.14_5	24.694533036849	22.0757846879354	15.6867379445515	14.5151902708963	7.7097761318888	17.0183386751809	FARP2
ENSG00000006625.18_4	93.3644774647015	64.8859257936398	82.4096341567951	121.607980430887	108.758013872003	116.920182021575	GGCT
ENSG00000006634.8_3	32.6124568417772	21.3328581647985	20.7444731985139	33.3299554649594	23.6418515674517	29.8422539737733	DBF4
ENSG00000006638.11_2	2.17355578402581	2.18496392038692	2.85274725266258	2.03538511146477	0.826140171697335	1.53985712932215	TBXA2R
ENSG00000006652.14_6	73.6832171088424	70.0816929011566	74.9755640856814	81.0019026463306	59.1298303579879	74.193074946247	IFRD1
ENSG00000006695.12_4	8.03998586310131	6.22715737303581	6.10369375680293	39.0906115295011	36.3810172105545	33.9563482056518	COX10
ENSG00000006704.10_4	22.9945921443039	20.1696781146643	21.1716420556529	15.4352163738784	22.1978507031361	15.8957728676747	GTF2IRD1
ENSG00000006712.15_4	47.1905243586476	44.7900628303143	46.0626096871816	53.4313446034893	45.063021579855	51.2096991010029	PAF1
ENSG00000006715.16_4	60.4742046166616	57.0374523568155	43.5968456560682	37.0680155211352	36.6505384411963	41.2569795667405	VPS41
ENSG00000006740.17_3	0.24815750150294	0.513229653932878	0.596311759991735	3.90020746600083	2.89295377701973	2.60023659009056	ARHGAP44
ENSG00000006744.19_5	71.8088752655347	62.8543968409209	56.6066277284398	315.379262644606	223.597416706625	322.756898460178	ELAC2
ENSG00000006747.15_4	1.80148368020854	4.60217255662498	1.78728328982515	0.957121128557575	1.30602800609783	1.30567833925372	SCIN
ENSG00000006756.16_3	5.18107083429658	6.13885981209565	4.7749059503337	7.97482353371719	8.86075843225166	8.9569074344518	ARSD
ENSG00000006757.12_4	19.0930248672343	22.0461963125471	19.9229047804048	25.4737877697245	38.1637969733344	26.6830561710242	PNPLA4
ENSG00000006831.10_3	24.0582405761607	25.7706348448104	22.4513203006077	40.9144813171947	51.2091873903724	48.4598992387179	ADIPOR2
ENSG00000006837.12_5	3.16221478275158	4.00212883048619	2.24444808383813	1.610057332457	1.85907152604848	1.55372989021472	CDKL3
ENSG00000007047.15_5	28.9189981079116	26.4104829245744	26.4931680010341	25.0370861987794	24.3081948165021	26.6554407015396	MARK4
ENSG00000007080.11_3	132.409902987595	128.566194801494	164.682405425825	183.397159537725	171.411243259807	184.32868547975	CCDC124
ENSG00000007168.13_4	96.3306346529412	99.1095001147606	80.4654438351001	79.2528377699587	72.9200095356364	91.3159589617024	PAFAH1B1
ENSG00000007202.15_5	85.0833547321073	77.4115258377455	61.1465485462465	62.8284904517104	46.4907745280824	65.0087859875529	KIAA0100
ENSG00000007255.10_2	11.0093898583117	17.1268002716854	17.9207582428765	13.2157706992152	35.3681241068135	19.2157048252322	TRAPPC6A
ENSG00000007264.15_5	0.368151573521886	0.516050864407358	0.746470223652929	2.41357510266126	0.464644125087107	1.61457390492682	MATK
ENSG00000007341.19_4	22.9378000513466	20.8737865307336	18.0186690347148	16.9166624313689	13.5431910175919	14.6767295004388	ST7L
ENSG00000007372.23_7	10.2937407535316	15.2869228885321	11.9139654337946	10.0727452073278	14.4689941891809	7.18381571292398	PAX6
ENSG00000007376.8_3	53.0274478569415	40.347817539487	57.2692196352694	81.0389822456119	37.8490519053606	65.2714842112614	RPUSD1
ENSG00000007384.15_4	35.226950602904	54.2412957400084	38.0237754811832	27.2860379645367	29.4478497667017	26.8222407111077	RHBDF1
ENSG00000007392.16_4	36.7031789817677	33.6354713225564	35.8188946441498	35.256017145845	28.7984324866671	34.4693157392688	LUC7L
ENSG00000007402.11_3	2.66208503767281	3.04354887646076	2.66533712274513	0.876216787842364	1.25802832125731	1.10264370486373	CACNA2D2
ENSG00000007516.13_5	10.5134987692118	11.3186449034991	10.423085599159	10.3916101837273	10.3804304664532	9.01388935244491	BAIAP3
ENSG00000007520.4_3	69.9867223842237	60.75128826773	80.9835576679842	98.8664637208418	74.9247354994587	87.1130745512283	TSR3
ENSG00000007541.16_4	37.3766162098957	40.3538300474625	38.2353220165805	31.5998199886298	26.9793247596331	30.1905967724442	PIGQ
ENSG00000007545.15_3	14.3692663716976	12.0952876266922	10.8998160364993	11.6170812541411	8.41975381087262	12.8914511080653	CRAMP1
ENSG00000007866.21_8	8.19564970150612	8.46637804227136	9.16377828803227	13.9123911277129	16.7473505379558	15.7585008388089	TEAD3
ENSG00000007923.16_4	95.5441276526244	79.3784956229201	78.493030583117	108.435249519532	76.7870413814223	104.394959211459	DNAJC11
ENSG00000007933.13_4	0.211603194280693	0.55146114521396	0.200238472310015	0.221100597808078	0.22732751561891	0.308148584660853	FMO3
ENSG00000007944.15_3	2.06459979633059	2.60969111827464	1.45775291950128	3.61062594950012	5.3352260750165	4.90604617131641	MYLIP
ENSG00000007968.7_3	4.75797394851999	2.43790284916417	3.22810144893899	3.27659663260128	1.87370780227472	3.63965930620792	E2F2
ENSG00000008018.9_3	194.016257484742	182.191560489508	216.995123933206	253.600633006215	255.28793603879	267.978921783127	PSMB1
ENSG00000008056.14_5	0.0779588138909479	0.334359627784836	1.57442920499838	0.0973857399454944	0.0874523998056274	0.194269184596534	SYN1
ENSG00000008083.14_3	5.10224594877363	5.46200180704312	5.13938484295886	7.78349343227193	5.91866766003036	8.23988708001643	JARID2
ENSG00000008086.11_3	6.02945222871947	5.18623687794321	3.04894306477681	3.18780612912003	1.73066595338375	2.7592466730648	CDKL5
ENSG00000008118.10_4	0.442077327425344	0.43911786842025	0.396463800065143	0.503631515453953	0.227274312065217	0.447449402929211	CAMK1G
ENSG00000008128.23_5	38.5269649745633	34.0089705047364	33.607426959402	28.8547477032317	29.0256452117722	27.0698929005261	CDK11A
ENSG00000008130.15_2	96.5339275944814	89.8064756015549	89.4184982617636	96.7023815240135	90.2635024912641	98.8712074434156	NADK
ENSG00000008256.16_4	48.9335899584455	60.5163523458184	37.9528834596847	29.7589018317629	31.7436068638929	33.0010808646627	CYTH3
ENSG00000008277.14_2	2.19773710043855	2.50600848548017	1.58815662922136	2.54394263803164	1.56656242720538	2.08866728281094	ADAM22
ENSG00000008282.8_4	93.8690482831864	83.9224736432128	80.525165306075	106.705258303714	86.6454459704667	107.611085064953	SYPL1
ENSG00000008283.16_4	60.5381866939856	50.1093409755065	56.5540392715082	117.013698217506	86.7379170320562	121.195295926858	CYB561
ENSG00000008294.21_5	151.712082951062	194.364157352669	99.3469384339911	47.1768346989952	41.9784315086315	46.8134403001378	SPAG9
ENSG00000008300.17_4	1.50236172931136	1.84556411178527	1.14924920965601	0.559792834229215	0.929336456676265	0.755863169979096	CELSR3
ENSG00000008311.15_3	0.588067723023791	1.02103114157899	0.445093680890923	0.195736472850279	0.265346638848981	0.2336945027629	AASS
ENSG00000008323.15_3	1.9612327146305	1.80560816508695	1.40098328172845	12.0617351979267	20.2354644551027	14.6370733405348	PLEKHG6
ENSG00000008324.11_2	37.5356397867593	34.5773847065492	36.7865836247527	42.2476984664225	39.4462266927375	42.4847176736068	SS18L2
ENSG00000008382.15_5	16.9888074127652	15.5272895594001	17.5394735573694	15.7985118457317	16.0043203261248	16.3195564395512	MPND
ENSG00000008394.13_5	173.761072649757	147.120818154696	190.339591231279	410.285465064638	451.840172326072	418.725481891473	MGST1
ENSG00000008405.12_4	20.9121603711679	20.7812370404407	20.3644468091765	17.8282394130357	14.3205295545823	16.2790636319928	CRY1
ENSG00000008441.16_5	101.939451206758	106.568653056279	73.2073795830193	71.5652286844974	53.3625225194067	72.413364694708	NFIX
ENSG00000008513.16_7	228.220133844157	314.91698811679	180.048451214674	66.8693086429881	70.6357641660028	79.3540651819872	ST3GAL1
ENSG00000008516.17_3	0.850027669896961	0.916957811997007	0.903414488571025	1.26832787861963	1.47673923250721	0.919765118477743	MMP25
ENSG00000008517.16_5	51.1806611904977	14.6995072369708	52.681129588458	26.1335794731778	13.6625049963884	8.66764070076331	IL32
ENSG00000008710.19_4	48.9188723212748	42.886099865737	41.8830514231419	41.9346398567828	33.5684355389824	36.4315691316788	PKD1
ENSG00000008735.14_3	0.839948108272524	1.12167448629015	1.17404903209244	1.32134476009675	0.50243796792989	0.646687632749265	MAPK8IP2
ENSG00000008838.20_5	142.572839616824	148.935576934599	151.06037939547	56.3563695760177	60.2447284293145	61.3716472583405	MED24
ENSG00000008853.16_2	13.2007536027249	11.5761107189253	10.3678946154952	11.675329401453	8.94780632609982	16.6893652252878	RHOBTB2
ENSG00000008869.12_4	8.875797784912	9.98462031654486	6.87947456796415	8.63188233216369	6.14186866947239	8.32229556687724	HEATR5B
ENSG00000008952.17_3	102.415996700457	90.685501664743	74.7142033193038	60.3689969039064	44.6443825544609	56.1708824666974	SEC62
ENSG00000008988.9_2	710.83160195787	633.480487456249	819.816360974765	1167.34510051446	1201.55469938725	1115.56870451367	RPS20
ENSG00000009307.16_7	378.582610670232	317.693559616325	287.61779747085	392.767270756986	295.570757630325	423.240446065226	CSDE1
ENSG00000009335.18_4	71.9149635625	57.6115993170173	50.7824634872985	59.4025122814237	41.1393485910447	54.8794226697358	UBE3C
ENSG00000009413.15_4	9.54086046304907	8.20770978388308	6.94078770231155	7.11853278516083	5.3410984288453	6.45252817412249	REV3L
ENSG00000009694.13_5	3.6106102272945	3.66669590040616	1.8440967017919	0.00467231866649413	0.0293601647554277	0.0132215247799638	TENM1
ENSG00000009724.16_2	1.46807110107466	1.76068082715179	1.19507626684911	1.02895687615402	0.667677377442445	1.05016013977261	MASP2
ENSG00000009780.15_4	9.38636731744707	6.16066107472525	7.28642420596842	5.55883851010618	3.96736971496826	4.48839205478839	FAM76A
ENSG00000009830.11_7	67.7041325125345	56.4822283962189	55.2082907992895	49.7341527933984	39.6441940961325	49.5865207246493	POMT2
ENSG00000009844.16_4	43.6745014782427	39.4351672419203	37.0366048755961	40.0523331085963	30.7472158904869	41.1048193088316	VTA1
ENSG00000009950.16_5	0.501842483640108	0.614148706004757	0.455177917476384	2.19660269056176	7.82903282035518	3.03595007781193	MLXIPL
ENSG00000009954.11_3	69.8385244433107	51.9448790168509	49.5405997535336	48.9464385875932	36.086380104728	49.3525920315318	BAZ1B
ENSG00000010017.13_3	25.0306481659068	22.7901437450657	25.3654035140202	24.3342078206105	22.9701562864984	24.2265500381678	RANBP9
ENSG00000010030.14_4	0.374247128645717	0.657239343888965	0.203415915093798	0.379747143321386	0.161846170356495	0.248649892414196	ETV7
ENSG00000010072.16_4	18.331850579926	17.3453890944355	12.8935377492149	17.7784954310747	16.0965321012898	18.8557281013512	SPRTN
ENSG00000010165.20_4	125.805086663181	102.231411956601	117.006388485428	135.835602583371	94.8984964090225	115.330248633373	EEF1AKNMT
ENSG00000010219.13_5	42.4265543147343	40.6443416941813	44.3067546788812	36.6766393086863	41.6324752578503	39.7797292782676	DYRK4
ENSG00000010244.18_6	104.32403596545	106.87568560997	95.3151148213936	103.461215774593	81.6364957828129	100.025124837474	ZNF207
ENSG00000010256.11_3	269.316454018934	256.743415813391	304.093892633202	272.261643467385	315.118244962563	326.356919256664	UQCRC1
ENSG00000010270.13_3	54.690844929453	45.955306537975	50.6592906124145	53.6549837307113	40.5108844032814	43.5143613551812	STARD3NL
ENSG00000010278.14_5	208.397367391837	271.432284887246	239.620018767166	108.55730566221	188.981852426722	152.72738760636	CD9
ENSG00000010292.13_4	71.7798118728491	52.9152598958832	55.607442889024	53.7857407152938	47.0186425658464	64.8840921400903	NCAPD2
ENSG00000010295.19_4	1.05210831278562	1.45337503111727	1.84461277816317	0.212343053426727	0.125187316893326	0.151406985920246	IFFO1
